1;1996;7;1.46061;0.98585;10.3147;-1.18708;0.0406;-0.22189
1;1996;8;1.54502;0.95783;10.3147;-1.18708;0.02453;0.05146
1;1996;9;1.55255;0.95773;10.3147;-1.18708;0.03225;-0.08335
1;1996;10;1.4543;0.96015;10.3147;-1.18708;0.04427;-0.01849
1;1996;11;1.69148;0.95881;10.3147;-1.18708;0.04719;0.14083
1;1996;12;1.89388;0.95494;10.3147;-1.18708;0.08707;0.23591
1;1997;1;1.66196;0.9462;11.1352;-2.00757;0.04387;-0.20858
1;1997;2;1.48673;0.95883;11.1352;-2.00757;0.04712;0.07302
1;1997;3;1.51641;0.96907;11.1352;-2.00757;0.06193;-0.12335
1;1997;4;1.57431;0.9769;11.1352;-2.00757;0.0505;-0.03133
1;1997;5;1.54434;0.96586;11.1352;-2.00757;0.05454;-0.0049
1;1997;6;1.26964;0.95755;11.1352;-2.00757;0.03143;0.02408
1;1997;7;1.21919;0.94196;11.1352;-2.00757;0.05409;-0.26106
1;1997;8;0.79771;0.94874;11.1352;-2.00757;0.02782;0.01408
1;1997;9;0.81049;0.95597;11.1352;-2.00757;0.02521;0.15631
1;1997;10;0.85458;0.96775;11.1352;-2.00757;0.06192;-0.28112
1;1997;11;1.04182;0.95346;11.1352;-2.00757;0.03469;-0.32305
1;1997;12;0.97116;0.95579;11.1352;-2.00757;0.06375;-0.22355
1;1998;1;0.85458;0.96137;9.994;-0.86628;0.06921;0.0357
1;1998;2;0.73868;0.97461;9.994;-0.86628;0.04723;0.95764
1;1998;3;2.10254;0.98205;9.994;-0.86628;0.07105;-0.08233
1;1998;4;2.00008;0.97807;9.994;-0.86628;0.04355;-0.04685
1;1998;5;2.16941;0.97761;9.994;-0.86628;0.05347;-0.11511
1;1998;6;2.23327;0.97494;9.994;-0.86628;0.05667;-0.0541
1;1998;7;2.2192;0.97911;9.994;-0.86628;0.02374;0.02232
1;1998;8;1.93118;0.9768;9.994;-0.86628;0.01574;-0.18379
1;1998;9;1.35456;0.97016;9.994;-0.86628;0.03108;-0.1921
1;1998;10;1.23609;0.98254;9.994;-0.86628;0.01091;0.07372
1;1998;11;1.27161;0.99292;9.994;-0.86628;0.02701;-0.32453
1;1998;12;1.17612;0.99293;9.994;-0.86628;0.02913;0.1541
1;1999;1;1.13307;0.98154;9.8641;-0.73645;0.12126;-0.04896
1;1999;2;1.22274;0.9853;9.8641;-0.73645;0.04191;-0.14636
1;1999;3;1.2983;0.98739;9.8641;-0.73645;0.04017;0.16237
1;1999;4;1.14531;0.99048;9.8641;-0.73645;0.07564;-0.09894
1;1999;5;0.90498;0.98622;9.8641;-0.73645;0.10109;1.25976
1;1999;6;0.48039;0.97988;9.8641;-0.73645;0.14164;-0.09702
1;1999;7;0.46227;0.9779;9.8641;-0.73645;0.05859;0.12441
1;1999;8;0.35866;0.97203;9.8641;-0.73645;0.04514;-0.18572
1;1999;9;0.52275;0.98502;9.8641;-0.73645;0.03819;-0.03168
1;1999;10;0.55007;0.97238;9.8641;-0.73645;0.024;0.08181
1;1999;11;0.45009;0.95646;9.8641;-0.73645;0.04787;-0.37202
1;1999;12;0.83268;0.95103;9.8641;-0.73645;0.06129;-0.3794
1;2000;1;0.51512;0.96675;9.5098;-0.38208;0.09697;0.9959
1;2000;2;-0.10604;0.95436;9.5098;-0.38208;0.0958;0.02903
1;2000;3;-0.08687;0.96845;9.5098;-0.38208;0.09169;-0.03696
1;2000;4;-0.03199;0.94017;9.5098;-0.38208;0.15739;-0.33793
1;2000;5;0.18852;0.92714;9.5098;-0.38208;0.04674;-0.105
1;2000;6;0.47221;0.92905;9.5098;-0.38208;0.05188;0.05156
1;2000;7;0.47491;0.93604;9.5098;-0.38208;0.02899;0.1531
1;2000;8;0.36931;0.94587;9.5098;-0.38208;0.05599;-0.27773
1;2000;9;0.22218;0.93792;9.5098;-0.38208;0.05099;0.1824
2;1990;1;0.45762;0.80775;14.6059;-0.35167;0.05996;-0.04749
2;1990;2;0.45019;0.76517;14.6059;-0.35167;0.04105;-0.00882
2;1990;3;0.4515;0.77942;14.6059;-0.35167;0.01913;-0.00884
2;1990;4;0.44488;0.79674;14.6059;-0.35167;0.04625;-0.06121
2;1990;5;0.47538;0.80566;14.6059;-0.35167;0.02067;0.04388
2;1990;6;0.4753;0.79858;14.6059;-0.35167;0.03443;0.00418
2;1990;7;0.46229;0.75893;14.6059;-0.35167;0.04812;-0.02628
2;1990;8;0.47809;0.77004;14.6059;-0.35167;0.02265;-0.05296
2;1990;9;0.50709;0.74202;14.6059;-0.35167;0.03318;-0.02309
2;1990;10;0.50886;0.75764;14.6059;-0.35167;0.04042;0.05096
2;1990;11;0.49341;0.75843;14.6059;-0.35167;0.0255;0.01478
2;1990;12;0.48846;0.76857;14.6059;-0.35167;0.01641;0.00176
2;1991;1;0.48754;0.77443;14.4914;-0.20233;0.03788;0.00158
2;1991;2;0.49329;0.77341;14.4914;-0.20233;0.03302;0.04571
2;1991;3;0.49086;0.76858;14.4914;-0.20233;0.03069;0.0235
2;1991;4;0.48364;0.79804;14.4914;-0.20233;0.07424;-0.00849
2;1991;5;0.49912;0.79426;14.4914;-0.20233;0.02602;0.00808
2;1991;6;0.49207;0.81678;14.4914;-0.20233;0.02081;-0.00937
2;1991;7;0.47033;0.83077;14.4914;-0.20233;0.03689;0.03394
2;1991;8;0.47485;0.82671;14.4914;-0.20233;0.02068;0.02032
2;1991;9;0.46846;0.86709;14.4914;-0.20233;0.02017;0.07669
2;1991;10;0.40281;0.88189;14.4914;-0.20233;0.04001;-0.00993
2;1991;11;0.40128;0.89323;14.4914;-0.20233;0.02536;0.0278
2;1991;12;0.37418;0.89136;14.4914;-0.20233;0.0218;0.00839
2;1992;1;0.34737;0.89835;14.693;-0.3728;0.08148;-0.03992
2;1992;2;0.31649;0.94409;14.693;-0.3728;0.03399;0.00886
2;1992;3;0.30556;0.96008;14.693;-0.3728;0.0352;-0.02275
2;1992;4;0.31849;0.94031;14.693;-0.3728;0.04963;0.01476
2;1992;5;0.29434;0.94827;14.693;-0.3728;0.03483;0.05308
2;1992;6;0.29792;0.9269;14.693;-0.3728;0.03538;-0.00497
2;1992;7;0.29417;0.93926;14.693;-0.3728;0.04463;0.0594
2;1992;8;0.35355;0.94286;14.693;-0.3728;0.0375;0.02949
2;1992;9;0.33066;0.95251;14.693;-0.3728;0.02732;-0.01206
2;1992;10;0.32381;0.94027;14.693;-0.3728;0.08698;-0.01294
2;1992;11;0.40493;0.94566;14.693;-0.3728;0.02529;0.01652
2;1992;12;0.40707;0.95518;14.693;-0.3728;0.03183;0.02541
2;1993;1;0.40669;0.96145;14.8152;-0.43293;0.04447;0.01598
2;1993;2;0.35183;0.91936;14.8152;-0.43293;0.02529;0.05165
2;1993;3;0.39013;0.89915;14.8152;-0.43293;0.02673;0.00868
2;1993;4;0.38883;0.90032;14.8152;-0.43293;0.05852;0.01472
2;1993;5;0.38702;0.86855;14.8152;-0.43293;0.02454;0.00501
2;1993;6;0.38143;0.86396;14.8152;-0.43293;0.02726;0.02762
2;1993;7;0.39946;0.84504;14.8152;-0.43293;0.02911;0.02348
2;1993;8;0.39997;0.8375;14.8152;-0.43293;0.03042;0.00667
2;1993;9;0.39585;0.84546;14.8152;-0.43293;0.01886;0.02581
2;1993;10;0.38282;0.84772;14.8152;-0.43293;0.04119;-0.01341
2;1993;11;0.38916;0.86831;14.8152;-0.43293;0.0368;-0.05465
2;1993;12;0.39886;0.84405;14.8152;-0.43293;0.01673;0.02782
2;1994;1;0.40006;0.85774;14.9469;-0.50788;0.02855;-0.0591
2;1994;2;0.39712;0.88592;14.9469;-0.50788;0.02623;-0.0371
2;1994;3;0.4164;0.86856;14.9469;-0.50788;0.02911;-0.04375
2;1994;4;0.43366;0.84619;14.9469;-0.50788;0.04125;0.03576
2;1994;5;0.44508;0.82801;14.9469;-0.50788;0.02167;-0.10373
2;1994;6;0.42343;0.82325;14.9469;-0.50788;0.03231;0.00376
2;1994;7;0.41728;0.80497;14.9469;-0.50788;0.04833;0.02696
2;1994;8;0.39645;0.79331;14.9469;-0.50788;0.02423;0.03676
2;1994;9;0.40898;0.7756;14.9469;-0.50788;0.02786;-0.09148
2;1994;10;0.4668;0.78058;14.9469;-0.50788;0.07771;0.02726
2;1994;11;0.46797;0.77466;14.9469;-0.50788;0.05209;0.04449
2;1994;12;0.4222;0.79564;14.9469;-0.50788;0.02928;0.01478
2;1995;1;0.41988;0.81746;14.7656;-0.25403;0.05018;0.09925
2;1995;2;0.44634;0.79518;14.7656;-0.25403;0.0227;-0.02483
2;1995;3;0.42511;0.79443;14.7656;-0.25403;0.03551;-0.02389
2;1995;4;0.4203;0.80137;14.7656;-0.25403;0.04078;0.03427
2;1995;5;0.38366;0.81058;14.7656;-0.25403;0.01902;0.05311
2;1995;6;0.39742;0.83857;14.7656;-0.25403;0.02513;-0.04349
2;1995;7;0.40182;0.8514;14.7656;-0.25403;0.04715;0.01678
2;1995;8;0.39152;0.86457;14.7656;-0.25403;0.02126;0.01093
2;1995;9;0.32449;0.86834;14.7656;-0.25403;0.03088;0.05991
2;1995;10;0.28943;0.89132;14.7656;-0.25403;0.03777;0.02961
2;1995;11;0.29808;0.94973;14.7656;-0.25403;0.02692;0.04793
2;1995;12;0.3066;0.94288;14.7656;-0.25403;0.02827;0.04217
2;1996;1;0.30774;0.88944;15.0528;-0.5004;0.04499;0.05247
2;1996;2;0.30158;0.88936;15.0528;-0.5004;0.04301;-0.04109
2;1996;3;0.17942;0.87374;15.0528;-0.5004;0.02372;0.05425
2;1996;4;0.19771;0.83865;15.0528;-0.5004;0.05793;-0.04164
2;1996;5;0.19395;0.82223;15.0528;-0.5004;0.03031;0.00007
2;1996;6;0.19755;0.80506;15.0528;-0.5004;0.02528;0.06222
2;1996;7;0.16379;0.81137;15.0528;-0.5004;0.04011;-0.05713
2;1996;8;0.28158;0.80537;15.0528;-0.5004;0.02545;0.00872
2;1996;9;0.28354;0.78504;15.0528;-0.5004;0.02718;-0.01162
2;1996;10;0.34506;0.76262;15.0528;-0.5004;0.02398;0.02597
2;1996;11;0.33738;0.71134;15.0528;-0.5004;0.02812;0.01264
2;1996;12;0.38341;0.69279;15.0528;-0.5004;0.02698;0.00973
2;1997;1;0.4694;0.71424;15.1218;-0.54197;0.04801;0.00373
2;1997;2;0.45191;0.69594;15.1218;-0.54197;0.04283;-0.0039
2;1997;3;0.45807;0.69727;15.1218;-0.54197;0.02857;-0.02315
2;1997;4;0.46732;0.74189;15.1218;-0.54197;0.04985;-0.11822
2;1997;5;0.47067;0.80065;15.1218;-0.54197;0.05604;-0.00966
2;1997;6;0.45681;0.82292;15.1218;-0.54197;0.05098;0.03448
2;1997;7;0.46105;0.80354;15.1218;-0.54197;0.08639;0.09406
2;1997;8;0.51563;0.82205;15.1218;-0.54197;0.06157;-0.01263
2;1997;9;0.56747;0.85717;15.1218;-0.54197;0.05697;0.05196
2;1997;10;0.59226;0.84781;15.1218;-0.54197;0.04623;-0.07032
2;1997;11;0.64394;0.88889;15.1218;-0.54197;0.03047;0.06911
2;1997;12;0.65381;0.88185;15.1218;-0.54197;0.0159;0.08286
2;1998;1;0.66716;0.88353;15.1966;-0.59223;0.0444;-0.06199
2;1998;2;0.73273;0.91052;15.1966;-0.59223;0.03061;-0.00594
2;1998;3;0.68212;0.9154;15.1966;-0.59223;0.031;0.10919
2;1998;4;0.75048;0.91623;15.1966;-0.59223;0.05473;-0.09182
2;1998;5;0.76947;0.90112;15.1966;-0.59223;0.04557;-0.08767
2;1998;6;0.82662;0.89794;15.1966;-0.59223;0.04588;0.08559
2;1998;7;0.79576;0.94421;15.1966;-0.59223;0.05876;-0.09944
2;1998;8;0.88827;0.93338;15.1966;-0.59223;0.0239;-0.02724
2;1998;9;0.7277;0.85245;15.1966;-0.59223;0.0318;0.19947
2;1998;10;0.78049;0.87142;15.1966;-0.59223;0.08219;-0.02894
2;1998;11;0.759;0.91148;15.1966;-0.59223;0.03898;0.09649
2;1998;12;0.76702;0.91243;15.1966;-0.59223;0.06854;0.02953
2;1999;1;0.76467;0.9113;15.2563;-0.66315;0.08943;-0.08683
2;1999;2;0.85882;0.91666;15.2563;-0.66315;0.03878;-0.06477
2;1999;3;0.88277;0.91296;15.2563;-0.66315;0.04956;0.0032
2;1999;4;0.8791;0.92834;15.2563;-0.66315;0.10668;0.15096
2;1999;5;0.95011;0.93394;15.2563;-0.66315;0.06158;0.02045
2;1999;6;0.92586;0.92807;15.2563;-0.66315;0.07348;-0.073
2;1999;7;0.92942;0.91966;15.2563;-0.66315;0.05741;0.04883
2;1999;8;0.88474;0.93127;15.2563;-0.66315;0.06295;-0.0039
2;1999;9;0.8768;0.97694;15.2563;-0.66315;0.05479;-0.04733
2;1999;10;0.82868;0.96749;15.2563;-0.66315;0.07307;-0.00586
2;1999;11;0.84464;0.94302;15.2563;-0.66315;0.03157;-0.09201
2;1999;12;0.94093;0.96157;15.2563;-0.66315;0.02514;-0.06093
2;2000;1;0.93183;0.964;14.9057;-0.45281;0.04936;0.01446
2;2000;2;0.88809;0.95867;14.9057;-0.45281;0.04278;-0.05669
2;2000;3;0.90256;0.96624;14.9057;-0.45281;0.05634;0.07904
2;2000;4;0.88445;0.95776;14.9057;-0.45281;0.09633;0.09247
2;2000;5;0.85819;0.95292;14.9057;-0.45281;0.03811;0.01763
2;2000;6;0.83908;0.95826;14.9057;-0.45281;0.04609;-0.11011
2;2000;7;0.83057;0.94845;14.9057;-0.45281;0.06311;0.14132
2;2000;8;0.86802;0.90724;14.9057;-0.45281;0.07587;0.13843
2;2000;9;0.94557;0.93378;14.9057;-0.45281;0.06744;0.07141
2;2000;10;0.93954;;14.9057;-0.45281;0.07415;0.06641
2;2000;11;0.96013;;14.9057;-0.45281;0.05993;0.01475
2;2000;12;0.96237;;14.9057;-0.45281;0.07323;0.16133
3;1990;6;1.42912;0.99178;11.8413;-0.09964;0.00556;0.06025
3;1990;7;1.37704;0.99225;11.8413;-0.09964;0.00288;-0.04357
3;1990;8;1.36771;0.99162;11.8413;-0.09964;0.00323;-0.14804
3;1990;9;1.36298;0.96843;11.8413;-0.09964;0.00614;-0.131
3;1990;10;1.36799;0.95614;11.8413;-0.09964;0.00186;-0.08843
3;1990;11;1.36696;0.98384;11.8413;-0.09964;0.00198;-0.00012
3;1990;12;1.35829;0.98685;11.8413;-0.09964;0.00822;0.06067
3;1991;1;1.35751;0.97818;11.5035;0.30795;0.00236;-0.0677
3;1991;2;1.3403;0.97776;11.5035;0.30795;0.00027;0.46745
3;1991;3;1.49098;0.94668;11.5035;0.30795;0.00696;-0.09531
3;1991;4;1.5035;0.95896;11.5035;0.30795;0.00104;0.06137
3;1991;5;1.50603;0.92548;11.5035;0.30795;0.01037;0.06155
3;1991;6;1.51141;0.9165;11.5035;0.30795;0.00333;0.01051
3;1991;7;1.48911;0.91551;11.5035;0.30795;0.02164;0.21249
3;1991;8;1.52514;0.92289;11.5035;0.30795;0.0044;0.04593
3;1991;9;1.41051;0.92501;11.5035;0.30795;0.00265;0.04086
3;1991;10;1.31355;0.93892;11.5035;0.30795;0.0019;-0.04768
3;1991;11;1.35505;0.89846;11.5035;0.30795;0.00429;-0.09117
3;1991;12;1.37309;0.91057;11.5035;0.30795;0.00394;0.4137
3;1992;1;1.54853;0.84046;12.3643;-0.46827;0.00603;-0.05896
3;1992;2;1.6725;0.87656;12.3643;-0.46827;0.00604;0.05928
3;1992;3;1.64175;0.92127;12.3643;-0.46827;0.00659;0.00586
3;1992;4;1.61431;0.90641;12.3643;-0.46827;0.01101;-0.19586
3;1992;5;1.43507;0.93398;12.3643;-0.46827;0.00765;0.08134
3;1992;6;1.43975;0.9413;12.3643;-0.46827;0.00193;-0.07688
3;1992;7;1.46883;0.94095;12.3643;-0.46827;0.0066;-0.16219
3;1992;8;1.49053;0.94002;12.3643;-0.46827;0.00571;-0.07843
3;1992;9;1.50886;0.95445;12.3643;-0.46827;0.00621;-0.12025
3;1992;10;1.53699;0.959;12.3643;-0.46827;0.00258;-0.06897
3;1992;11;1.67171;0.96639;12.3643;-0.46827;0.00413;0.22984
3;1992;12;1.6935;0.95747;12.3643;-0.46827;0.01036;-0.12819
3;1993;1;1.63014;0.99985;11.7861;0.21977;0.00305;0.13103
3;1993;2;1.50059;0.99689;11.7861;0.21977;0.00318;0.05662
3;1993;3;1.62012;0.99571;11.7861;0.21977;0.00792;0.03099
3;1993;4;1.63284;0.99702;11.7861;0.21977;0.00386;-0.01591
3;1993;5;1.62198;0.99655;11.7861;0.21977;0.00261;-0.12549
3;1993;6;1.63454;0.99648;11.7861;0.21977;0.0004;0.06625
3;1993;7;1.60641;0.99638;11.7861;0.21977;0.0591;0.01231
3;1993;8;1.6038;0.99715;11.7861;0.21977;0.06499;0.0616
3;1993;9;1.57442;0.99725;11.7861;0.21977;0.02153;0.16178
3;1993;10;1.51151;0.99173;11.7861;0.21977;0.01571;-0.03749
3;1993;11;1.5126;0.99273;11.7861;0.21977;0.0105;-0.0586
3;1993;12;1.51817;0.99216;11.7861;0.21977;0.0055;0.02367
3;1994;1;1.508;0.99325;12.2837;-0.1448;0.00661;-0.02782
3;1994;2;1.47793;0.99569;12.2837;-0.1448;0.03196;-0.02807
3;1994;3;1.50813;0.98872;12.2837;-0.1448;0.01198;-0.02887
3;1994;4;1.46815;0.98938;12.2837;-0.1448;0.0171;0.08426
3;1994;5;1.48671;0.97641;12.2837;-0.1448;0.00981;0.10347
3;1994;6;1.4792;0.96699;12.2837;-0.1448;0.01178;0.00328
3;1994;7;1.46026;0.95652;12.2837;-0.1448;0.03031;-0.0028
3;1994;8;1.58327;0.96654;12.2837;-0.1448;0.01642;0.01533
3;1994;9;1.55951;0.9548;12.2837;-0.1448;0.00989;-0.08703
3;1994;10;1.63259;0.9725;12.2837;-0.1448;0.01076;-0.01679
3;1994;11;1.70013;0.96219;12.2837;-0.1448;0.00801;-0.08834
3;1994;12;1.708;0.96781;12.2837;-0.1448;0.00615;0.05357
3;1995;1;1.74271;0.9646;12.2605;-0.02612;0.00749;0.0095
3;1995;2;1.73441;0.96464;12.2605;-0.02612;0.01399;0.12762
3;1995;3;1.76677;0.96808;12.2605;-0.02612;0.00829;0.10932
3;1995;4;1.77078;0.9535;12.2605;-0.02612;0.01995;0.13196
3;1995;5;1.88355;0.91411;12.2605;-0.02612;0.0113;0.04194
3;1995;6;2.00836;0.93517;12.2605;-0.02612;0.00974;0.19722
3;1995;7;2.04629;0.93061;12.2605;-0.02612;0.033;0.0675
3;1995;8;2.03337;0.9118;12.2605;-0.02612;0.04108;0.24048
3;1995;9;2.14529;0.93337;12.2605;-0.02612;0.07975;-0.0284
3;1995;10;2.09253;0.93883;12.2605;-0.02612;0.03648;-0.17754
3;1995;11;2.15291;0.8936;12.2605;-0.02612;0.02358;0.16601
3;1995;12;2.32019;0.87303;12.2605;-0.02612;0.01247;-0.05618
3;1996;1;2.31771;0.87368;13.1042;-0.73864;0.02131;0.02948
3;1996;2;2.51179;0.85438;13.1042;-0.73864;0.00515;-0.03142
3;1996;3;1.89057;0.85212;13.1042;-0.73864;0.013;-0.0039
3;1996;4;1.92317;0.86849;13.1042;-0.73864;0.0097;0.05621
3;1996;5;1.91155;0.88434;13.1042;-0.73864;0.00842;-0.03614
3;1996;6;1.88254;0.87605;13.1042;-0.73864;0.01642;-0.01789
3;1996;7;2.04179;0.86571;13.1042;-0.73864;0.00631;-0.02563
3;1996;8;1.82964;0.89668;13.1042;-0.73864;0.0117;0.21111
3;1996;9;1.92516;0.8615;13.1042;-0.73864;0.01179;0.02536
3;1996;10;1.9556;0.8574;13.1042;-0.73864;0.00594;0.09407
3;1996;11;1.94503;0.90436;13.1042;-0.73864;0.01113;-0.00508
3;1996;12;1.80073;0.92693;13.1042;-0.73864;0.01294;-0.07867
3;1997;1;1.41935;0.93687;13.2506;-0.62011;0.00757;-0.2045
3;1997;2;1.34066;0.96018;13.2506;-0.62011;0.04904;0.05937
3;1997;3;1.43636;0.94957;13.2506;-0.62011;0.03109;-0.22052
3;1997;4;1.70527;0.94474;13.2506;-0.62011;0.02906;0.03018
3;1997;5;1.83624;0.91794;13.2506;-0.62011;0.01635;0.11843
3;1997;6;1.80488;0.93161;13.2506;-0.62011;0.00927;0.09332
3;1997;7;1.78992;0.92667;13.2506;-0.62011;0.0086;0.11135
3;1997;8;1.9525;0.93244;13.2506;-0.62011;0.02654;0.05289
3;1997;9;1.93056;0.93426;13.2506;-0.62011;0.01424;0.05647
3;1997;10;1.83451;0.93122;13.2506;-0.62011;0.02421;-0.19273
3;1997;11;1.93836;0.92933;13.2506;-0.62011;0.03132;-0.0829
3;1997;12;1.82684;0.92472;13.2506;-0.62011;0.02575;-0.01215
3;1998;1;1.8708;0.92809;13.0015;-0.30166;0.01785;-0.05986
3;1998;2;1.87821;0.92317;13.0015;-0.30166;0.03326;0.07333
3;1998;3;1.81932;0.92457;13.0015;-0.30166;0.02411;-0.02222
3;1998;4;1.72018;0.94127;13.0015;-0.30166;0.03843;-0.09758
3;1998;5;1.73671;0.94743;13.0015;-0.30166;0.03322;-0.20266
3;1998;6;1.79319;0.94235;13.0015;-0.30166;0.04521;0.12992
3;1998;7;1.71834;0.96456;13.0015;-0.30166;0.03013;-0.16764
3;1998;8;1.77677;0.96364;13.0015;-0.30166;0.01449;-0.19638
3;1998;9;1.52;0.95466;13.0015;-0.30166;0.02516;-0.07217
3;1998;10;1.52968;0.95844;13.0015;-0.30166;0.01242;-0.2061
3;1998;11;1.41975;0.90422;13.0015;-0.30166;0.05304;0.25026
3;1998;12;1.4818;0.91181;13.0015;-0.30166;0.01751;-0.19358
3;1999;1;1.47355;0.91588;12.1209;0.61805;0.02112;0.14785
3;1999;2;1.46183;0.92713;12.1209;0.61805;0.01736;0.03587
3;1999;3;1.3414;0.94433;12.1209;0.61805;0.01277;-0.06491
3;1999;4;1.37671;0.9592;12.1209;0.61805;0.01574;0.28662
3;1999;5;1.46823;0.96983;12.1209;0.61805;0.03165;-0.06749
3;1999;6;1.53123;0.96705;12.1209;0.61805;0.03327;0.20405
3;1999;7;1.56301;0.97205;12.1209;0.61805;0.02137;0.14064
